Timestamp,Region,Risk Score,Risk Level
2020-07-08,Harvard Heights,3.7194029488442704,2
2020-07-08,Harvard Park,23.68692681663671,3
2020-07-08,Hawthorne,3.06533997434606,2
2020-07-08,Highland Park,1.5835980206372835,1
2020-07-08,Hollywood,1.8803506960169432,1
2020-07-08,Hollywood Hills,0.9303236970730085,1
2020-07-08,Huntington Park,7.297080134615091,3
2020-07-08,Hyde Park,2.993873543086572,2
2020-07-08,Inglewood,3.1763369356979063,2
2020-07-08,Koreatown,1.0596083301833599,1
2020-07-08,La Canada Flintridge,-1.0172299248709054,0
2020-07-08,La Mirada,3.8605842037477354,2
2020-07-08,La Puente,7.105347366554398,3
2020-07-08,La Verne,1.6395071694127898,1
2020-07-08,Lake Balboa,3.439443852506226,2
2020-07-08,Lake Los Angeles,0.20880546039957598,0
2020-07-08,Lakewood,3.002382961621556,2
2020-07-08,Lancaster,4.185698153835772,3
2020-07-08,Lawndale,3.042900955655617,2
2020-07-08,Leimert Park,1.437551520753445,1
2020-07-08,Lincoln Heights,6.02777562486828,3
2020-07-08,Lomita,0.2819529061225818,0
2020-07-08,Los Feliz,-0.08707841440364596,0
2020-07-08,Lynwood,8.087696306889562,3
2020-07-08,Manhattan Beach,2.230846901828644,2
2020-07-08,Mar Vista,0.5078108499059008,0
2020-07-08,Maywood,5.42447560448951,3
2020-07-08,Melrose,6.614365676624083,3
2020-07-08,Miracle Mile,-0.5739941590448371,0
2020-07-08,Monrovia,3.080021717587419,2
2020-07-08,Montebello,5.679784396758304,3
2020-07-08,Monterey Park,2.0218679986210026,2
2020-07-08,Mt. Washington,3.4351925067673834,2
2020-07-08,North Hills,3.9950240656350426,2
2020-07-08,North Hollywood,6.147548211783449,3
2020-07-08,Northridge,3.4006113174408523,2
2020-07-08,Norwalk,5.73830611805815,3
2020-07-08,Pacoima,6.330463007582335,3
2020-07-08,Palmdale,4.7919438201844,3
2020-07-08,Palms,0.932547331332656,1
2020-07-08,Panorama City,3.8904535129833544,2
2020-07-08,Paramount,7.525397328837911,3
2020-07-08,Park La Brea,-0.07505938996345832,0
2020-07-08,Pasadena,1.8843861290409587,1
2020-07-08,Pico Rivera,6.97488983072628,3
2020-07-08,Playa Vista,-0.6669589521869129,0
2020-07-08,Pomona,5.980127485373626,3
2020-07-08,Porter Ranch,-0.4667753259323384,0
2020-07-08,Rancho Palos Verdes,0.44595634979715776,0
2020-07-08,Redondo Beach,1.4185857592678113,1
2020-07-08,Reseda,4.939470638714818,3
2020-07-08,Rosemead,2.3059209545811377,2
2020-07-08,Rowland Heights,2.3028030007006532,2
2020-07-08,San Dimas,2.9029814641605682,2
2020-07-08,San Fernando,3.216612700689839,2
2020-07-08,San Gabriel,1.73041603737846,1
2020-07-08,San Pedro,2.4735194593174783,2
2020-07-08,Santa Clarita,3.310043299199741,2
2020-07-08,Santa Monica,1.3075102396920066,1
2020-07-08,Sherman Oaks,2.261972940331003,2
2020-07-08,South El Monte,5.574354158542251,3
2020-07-08,South Gate,8.776160943643903,3
2020-07-08,South Park,8.671436329828605,3
2020-07-08,South Pasadena,0.1573294066393939,0
2020-07-08,South Whittier,6.545423652764157,3
2020-07-08,Stevenson Ranch,-0.9205363771339121,0
2020-07-08,Studio City,0.6208460010260233,1
2020-07-08,Sun Valley,2.837949834686205,2
2020-07-08,Sunland,1.6089686216651755,1
2020-07-08,Sylmar,5.7528268316824365,3
2020-07-08,Tarzana,1.3830503150312863,1
2020-07-08,Temple City,1.7877125728594345,1
2020-07-08,Torrance,1.511950019005137,1
2020-07-08,Tujunga,0.27884909699243315,0
2020-07-08,University Park,3.4969037701506034,2
2020-07-08,Valinda,5.560336463175471,3
2020-07-08,Valley Glen,0.6296730073706315,1
2020-07-08,Van Nuys,3.174615914943166,2
2020-07-08,Venice,0.6597985198209748,1
2020-07-08,Vermont Knolls,4.465468039936366,3
2020-07-08,Vermont Vista,10.682044148593558,3
2020-07-08,Vernon Central,4374.373415683178,3
2020-07-08,Walnut,1.1106479678085972,1
2020-07-08,Watts,6.975495425090507,3
2020-07-08,West Adams,4.8480054031201005,3
2020-07-08,West Covina,5.796922238195634,3
2020-07-08,West Hills,0.8753143715859688,1
2020-07-08,West Hollywood,1.2854363459303952,1
2020-07-08,West Vernon,3192.5095903112533,3
2020-07-08,Westchester,1.7610063897558006,1
2020-07-08,Westlake,2.2378427639600313,2
2020-07-08,Westwood,0.3998153336468678,0
2020-07-08,Whittier,5.386424157344139,3
2020-07-08,Wholesale District,32.28289312621986,3
2020-07-08,Willowbrook,7.019835660530936,3
2020-07-08,Wilmington,5.3412714764797755,3
2020-07-08,Wilshire Center,0.841403252026273,1
2020-07-08,Winnetka,3.1406943469917765,2
2020-07-08,Woodland Hills,2.059964496988961,2
