,ZIP,date_start - date_end,Predicted new cases,cases/population
3437,91401,2020/4/25 - 2020/4/28,2.7069378,0.6536602409729045
3438,91401,2020/4/26 - 2020/4/29,3.2197957,0.7775030676827827
3439,91401,2020/4/27 - 2020/4/30,2.591408,0.6257625843469249
3440,91401,2020/4/28 - 2020/5/1,2.79352,0.6745677518001746
3441,91401,2020/4/29 - 2020/5/2,1.5767413,0.38074503471848353
3442,91401,2020/4/30 - 2020/5/3,2.8211596,0.6812420557354264
3443,91401,2020/5/1 - 2020/5/4,3.3902857,0.8186723003868296
3444,91401,2020/5/2 - 2020/5/5,2.0246046,0.48889320944284315
3445,91401,2020/5/3 - 2020/5/6,1.9336828,0.4669377956484339
3446,91401,2020/5/4 - 2020/5/7,1.6915452,0.4084674123518826
3447,91401,2020/5/5 - 2020/5/8,0.12771495,0.03084008182798113
3448,91401,2020/5/6 - 2020/5/9,-0.67056644,-0.16192563499193496
3449,91401,2020/5/7 - 2020/5/10,-0.9280347,-0.22409802057495973
3450,91401,2020/5/8 - 2020/5/11,0.27829325,0.06720111368474645
3451,91401,2020/5/9 - 2020/5/12,0.2368784,0.05720042380966058
3452,91401,2020/5/10 - 2020/5/13,1.258438,0.3038824473926091
3453,91401,2020/5/11 - 2020/5/14,0.5825448,0.14067053115507214
3454,91405,2020/3/25 - 2020/3/28,1.7649744,0.3186794662172526
3455,91405,2020/3/26 - 2020/3/29,1.7106365,0.30886835485769976
3456,91405,2020/3/27 - 2020/3/30,0.0867286,0.015659505028127504
3457,91405,2020/3/28 - 2020/3/31,0.014574276,0.002631495790008553
3458,91405,2020/3/29 - 2020/4/1,2.839533,0.5126991713475788
3459,91405,2020/3/30 - 2020/4/2,3.098058,0.5593777959890557
3460,91405,2020/3/31 - 2020/4/3,3.773103,0.6812622776855266
3461,91405,2020/4/1 - 2020/4/4,3.8123593,0.6883503056908729
3462,91405,2020/4/2 - 2020/4/5,4.105273,0.7412380416596812
3463,91405,2020/4/3 - 2020/4/6,4.1755257,0.7539227331509467
3464,91405,2020/4/4 - 2020/4/7,4.702022,0.8489856412778196
3465,91405,2020/4/5 - 2020/4/8,5.1871634,0.9365815674141104
3466,91405,2020/4/6 - 2020/4/9,4.4374204,0.8012098021440452
3467,91405,2020/4/7 - 2020/4/10,2.9957745,0.5409097406331401
3468,91405,2020/4/8 - 2020/4/11,4.9081717,0.886207506454492
3469,91405,2020/4/9 - 2020/4/12,5.4088497,0.9766087166305293
3470,91405,2020/4/10 - 2020/4/13,5.020433,0.9064771322161927
3471,91405,2020/4/11 - 2020/4/14,3.1575308,0.5701160596213588
3472,91405,2020/4/12 - 2020/4/15,3.067023,0.5537742017304882
3473,91405,2020/4/13 - 2020/4/16,5.1494293,0.9297684026594436
3474,91405,2020/4/14 - 2020/4/17,7.55956,1.3649356893836704
3475,91405,2020/4/15 - 2020/4/18,5.5910497,1.0095062962539896
3476,91405,2020/4/16 - 2020/4/19,7.45738,1.346486316980111
3477,91405,2020/4/17 - 2020/4/20,11.089124,2.0022251418985832
3478,91405,2020/4/18 - 2020/4/21,22.445498,4.052704303195396
3479,91405,2020/4/19 - 2020/4/22,19.269735,3.4792964279040355
3480,91405,2020/4/20 - 2020/4/23,20.219168,3.650723622228547
3481,91405,2020/4/21 - 2020/4/24,18.13168,3.273811847268545
3482,91405,2020/4/22 - 2020/4/25,16.13439,2.913186096583731
3483,91405,2020/4/23 - 2020/4/26,13.283241,2.3983896562134652
3484,91405,2020/4/24 - 2020/4/27,6.2877536,1.135301455655195
3485,91405,2020/4/25 - 2020/4/28,10.802492,1.9504716419405663
3486,91405,2020/4/26 - 2020/4/29,13.10426,2.3660733144303614
3487,91405,2020/4/27 - 2020/4/30,14.661006,2.6471554914444457
3488,91405,2020/4/28 - 2020/5/1,15.976935,2.8847564976631728
3489,91405,2020/4/29 - 2020/5/2,11.609143,2.096118600523818
3490,91405,2020/4/30 - 2020/5/3,13.378791,2.415641856024793
3491,91405,2020/5/1 - 2020/5/4,14.246138,2.572247872854715
3492,91405,2020/5/2 - 2020/5/5,17.192173,3.104176838825363
3493,91405,2020/5/3 - 2020/5/6,14.988677,2.7063189774738747
3494,91405,2020/5/4 - 2020/5/7,14.655202,2.6461075241814007
3495,91405,2020/5/5 - 2020/5/8,12.866032,2.323059303540466
3496,91405,2020/5/6 - 2020/5/9,11.597865,2.0940822448135368
3497,91405,2020/5/7 - 2020/5/10,11.750096,2.1215687420745986
3498,91405,2020/5/8 - 2020/5/11,8.122071,1.4665013841857426
3499,91405,2020/5/9 - 2020/5/12,13.997238,2.5273071932651465
3500,91405,2020/5/10 - 2020/5/13,19.086636,3.446236384081975
3501,91405,2020/5/11 - 2020/5/14,12.495264,2.256114410902919
3502,91502,2020/3/25 - 2020/3/28,-0.4016133,-0.34627806094005653
3503,91502,2020/3/26 - 2020/3/29,0.91381544,0.7879077761229574
3504,91502,2020/3/27 - 2020/3/30,2.2634494,1.9515859893651477
3505,91502,2020/3/28 - 2020/3/31,2.1942708,1.8919389974374075
3506,91502,2020/3/29 - 2020/4/1,3.65997,3.155690675193759
3507,91502,2020/3/30 - 2020/4/2,2.2635705,1.9516904182651162
3508,91502,2020/3/31 - 2020/4/3,3.17463,2.7372218715998606
3509,91502,2020/4/1 - 2020/4/4,4.5204854,3.8976421806807764
3510,91502,2020/4/2 - 2020/4/5,7.088256,6.111619143182604
3511,91502,2020/4/3 - 2020/4/6,6.3179774,5.4474714851149155
3512,91502,2020/4/4 - 2020/4/7,5.309468,4.577916703320389
3513,91502,2020/4/5 - 2020/4/8,9.646505,8.317386925189654
3514,91502,2020/4/6 - 2020/4/9,8.218537,7.086167727735335
3515,91502,2020/4/7 - 2020/4/10,7.31153,6.304130120038123
3516,91502,2020/4/8 - 2020/4/11,4.1395583,3.569200133882652
3517,91502,2020/4/9 - 2020/4/12,6.719876,5.793995354828865
3518,91502,2020/4/10 - 2020/4/13,3.2023993,2.7611650748794747
3519,91502,2020/4/11 - 2020/4/14,6.066834,5.230931171694179
3520,91502,2020/4/12 - 2020/4/15,4.9964776,4.308051046656625
3521,91502,2020/4/13 - 2020/4/16,4.8363748,4.170007552745363
3522,91502,2020/4/14 - 2020/4/17,3.8994348,3.362161411378153
3523,91502,2020/4/15 - 2020/4/18,5.9952226,5.1691865567442346
3524,91502,2020/4/16 - 2020/4/19,3.2172234,2.773946719984491
3525,91502,2020/4/17 - 2020/4/20,7.435158,6.410724069562775
3526,91502,2020/4/18 - 2020/4/21,10.733014,9.254193918563967
3527,91502,2020/4/19 - 2020/4/22,12.673142,10.92700675389421
3528,91502,2020/4/20 - 2020/4/23,12.387668,10.680865369843787
3529,91502,2020/4/21 - 2020/4/24,9.07984,7.828797815503448
3530,91502,2020/4/22 - 2020/4/25,7.00206,6.037299479671872
3531,91502,2020/4/23 - 2020/4/26,9.118154,7.861832705710053
3532,91502,2020/4/24 - 2020/4/27,8.153209,7.029840259186912
3533,91502,2020/4/25 - 2020/4/28,10.086752,8.696975287003113
3534,91502,2020/4/26 - 2020/4/29,9.043691,7.797629489099431
3535,91502,2020/4/27 - 2020/4/30,12.780201,11.019314500993234
3536,91502,2020/4/28 - 2020/5/1,7.996834,6.895011037480196
3537,91502,2020/4/29 - 2020/5/2,6.6132317,5.702044886131701
3538,91502,2020/4/30 - 2020/5/3,6.997299,6.0331946838557835
3539,91502,2020/5/1 - 2020/5/4,7.380757,6.363818636843409
3540,91502,2020/5/2 - 2020/5/5,7.114514,6.134259246468318
3541,91502,2020/5/3 - 2020/5/6,5.921103,5.105279359062656
3542,91502,2020/5/4 - 2020/5/7,8.385656,7.23026069737155
3543,91502,2020/5/5 - 2020/5/8,5.8713946,5.062419929510972
3544,91502,2020/5/6 - 2020/5/9,8.923572,7.694060688574656
3545,91502,2020/5/7 - 2020/5/10,6.5106874,5.613629376812215
3546,91502,2020/5/8 - 2020/5/11,6.7251844,5.798572547519221
3547,91502,2020/5/9 - 2020/5/12,7.5407877,6.501800049007052
3548,91502,2020/5/10 - 2020/5/13,8.925019,7.695308901725462
3549,91502,2020/5/11 - 2020/5/14,7.302815,6.296615761751799
3550,91604,2020/3/25 - 2020/3/28,1.6812174,0.5234665230320686
3551,91604,2020/3/26 - 2020/3/29,0.9473534,0.29496946247836164
3552,91604,2020/3/27 - 2020/3/30,0.599962,0.18680511756343718
3553,91604,2020/3/28 - 2020/3/31,0.38139778,0.11875261816366911
3554,91604,2020/3/29 - 2020/4/1,0.30659965,0.09546335174727306
3555,91604,2020/3/30 - 2020/4/2,1.263265,0.3933321959382144
3556,91604,2020/3/31 - 2020/4/3,1.1260424,0.3506063349714581
3557,91604,2020/4/1 - 2020/4/4,1.5188646,0.47291609790853195
3558,91604,2020/4/2 - 2020/4/5,1.9554716,0.6088587461048065
3559,91604,2020/4/3 - 2020/4/6,0.14826691,0.046164620452300284
3560,91604,2020/4/4 - 2020/4/7,-2.257455,-0.7028847994986851
3561,91604,2020/4/5 - 2020/4/8,-1.5386258,-0.47906897791586245
3562,91604,2020/4/6 - 2020/4/9,-1.7626307,-0.5488154874568183
3563,91604,2020/4/7 - 2020/4/10,-1.6366992,-0.5096052556828202
3564,91604,2020/4/8 - 2020/4/11,-0.70037246,-0.21806907790399865
3565,91604,2020/4/9 - 2020/4/12,-0.56234646,-0.1750930841719521
3566,91604,2020/4/10 - 2020/4/13,-0.4428768,-0.1378948176957923
3567,91604,2020/4/11 - 2020/4/14,-1.6463276,-0.5126031742641719
3568,91604,2020/4/12 - 2020/4/15,-1.0979562,-0.3418613757737366
3569,91604,2020/4/13 - 2020/4/16,-0.45984334,-0.14317755006253952
3570,91604,2020/4/14 - 2020/4/17,-0.41864553,-0.13035013573468948
3571,91604,2020/4/15 - 2020/4/18,-0.42392644,-0.13199440883692656
3572,91604,2020/4/16 - 2020/4/19,-0.012042932,-0.0037497064521445815
3573,91604,2020/4/17 - 2020/4/20,0.2063964,0.06426391036787288
3574,91604,2020/4/18 - 2020/4/21,0.8556345,0.26641171669742514
3575,91604,2020/4/19 - 2020/4/22,1.0267216,0.3196816628943657
3576,91604,2020/4/20 - 2020/4/23,0.77140707,0.24018652669169796
3577,91604,2020/4/21 - 2020/4/24,-0.25368658,-0.07898825453239104
3578,91604,2020/4/22 - 2020/4/25,-1.4130242,-0.43996144941557824
3579,91604,2020/4/23 - 2020/4/26,-0.6046963,-0.18827918977604102
3580,91604,2020/4/24 - 2020/4/27,-1.4085068,-0.4385548933774904
3581,91604,2020/4/25 - 2020/4/28,-1.1455343,-0.3566753672392441
3582,91604,2020/4/26 - 2020/4/29,-0.6488124,-0.20201526083246793
3583,91604,2020/4/27 - 2020/4/30,0.005181102,0.0016131961522350448
3584,91604,2020/4/28 - 2020/5/1,0.5437736,0.16931020690550241
3585,91604,2020/4/29 - 2020/5/2,0.06906196,0.02150324043332482
3586,91604,2020/4/30 - 2020/5/3,0.70361096,0.21907742213433812
3587,91604,2020/5/1 - 2020/5/4,0.38501438,0.11987868885168916
3588,91604,2020/5/2 - 2020/5/5,-0.4143997,-0.12902815122141445
3589,91604,2020/5/3 - 2020/5/6,1.464576,0.456012705400775
3590,91604,2020/5/4 - 2020/5/7,1.8418626,0.5734852443623447
3591,91604,2020/5/5 - 2020/5/8,2.1402247,0.6663837516597716
3592,91604,2020/5/6 - 2020/5/9,2.3558478,0.733520514226351
3593,91604,2020/5/7 - 2020/5/10,1.2231581,0.38084445032506425
3594,91604,2020/5/8 - 2020/5/11,1.0649998,0.33160003076310984
3595,91604,2020/5/9 - 2020/5/12,-0.056642886,-0.017636418797275948
3596,91604,2020/5/10 - 2020/5/13,-0.02702237,-0.00841372768501158
3597,91604,2020/5/11 - 2020/5/14,-0.69932735,-0.21774367147080387
3598,91723,2020/3/25 - 2020/3/28,1.5203373,0.8054767381276516
3599,91723,2020/3/26 - 2020/3/29,1.2375597,0.6556607555869399
3600,91723,2020/3/27 - 2020/3/30,0.48682743,0.25792181886584553
3601,91723,2020/3/28 - 2020/3/31,-0.07092038,-0.03757371018264467
3602,91723,2020/3/29 - 2020/4/1,0.21405253,0.11340531292340614
3603,91723,2020/3/30 - 2020/4/2,0.19808435,0.1049453533248396
3604,91723,2020/3/31 - 2020/4/3,0.82542765,0.4373126629962037
3605,91723,2020/4/1 - 2020/4/4,0.7789415,0.41268424482535054
3606,91723,2020/4/2 - 2020/4/5,2.0819333,1.103010998656418
3607,91723,2020/4/3 - 2020/4/6,2.1043422,1.1148832965370834
3608,91723,2020/4/4 - 2020/4/7,2.9885218,1.5833228155477157
3609,91723,2020/4/5 - 2020/4/8,2.8506827,1.5102954889764848
3610,91723,2020/4/6 - 2020/4/9,2.6852543,1.4226513035250026
3611,91723,2020/4/7 - 2020/4/10,3.0745432,1.6288970795688251
3612,91723,2020/4/8 - 2020/4/11,2.9555876,1.5658742386773723
3613,91723,2020/4/9 - 2020/4/12,3.8445265,2.0368352473176867
3614,91723,2020/4/10 - 2020/4/13,1.7978976,0.9525285177672935
3615,91723,2020/4/11 - 2020/4/14,1.4720799,0.779909866535111
3616,91723,2020/4/12 - 2020/4/15,1.195082,0.6331559995941768
3617,91723,2020/4/13 - 2020/4/16,2.718292,1.4401547008792297
3618,91723,2020/4/14 - 2020/4/17,2.9198637,1.5469476560883175
3619,91723,2020/4/15 - 2020/4/18,2.589617,1.371982523937099
3620,91723,2020/4/16 - 2020/4/19,3.4308143,1.8176499423601769
3621,91723,2020/4/17 - 2020/4/20,3.3738236,1.7874562345593181
3622,91723,2020/4/18 - 2020/4/21,3.6004026,1.9074980628411502
3623,91723,2020/4/19 - 2020/4/22,2.9109657,1.5422334734177747
3624,91723,2020/4/20 - 2020/4/23,2.1438718,1.1358261108398438
3625,91723,2020/4/21 - 2020/4/24,1.368688,0.7251327085179209
3626,91723,2020/4/22 - 2020/4/25,0.1462464,0.07748153825469364
3627,91723,2020/4/23 - 2020/4/26,1.9397353,1.0276743276229758
3628,91723,2020/4/24 - 2020/4/27,0.946642,0.5015321756830279
3629,91723,2020/4/25 - 2020/4/28,4.0224776,2.1311139744638607
3630,91723,2020/4/26 - 2020/4/29,3.4814956,1.8445009901034122
3631,91723,2020/4/27 - 2020/4/30,4.3453746,2.3021852101711247
3632,91723,2020/4/28 - 2020/5/1,4.109716,2.1773329475857564
3633,91723,2020/4/29 - 2020/5/2,1.2123644,0.6423122835475088
3634,91723,2020/4/30 - 2020/5/3,2.415536,1.279754133413959
3635,91723,2020/5/1 - 2020/5/4,2.0777194,1.1007785165546746
3636,91723,2020/5/2 - 2020/5/5,2.0939379,1.1093710589882553
3637,91723,2020/5/3 - 2020/5/6,1.7469418,0.925532082058736
3638,91723,2020/5/4 - 2020/5/7,3.693089,1.9566034481225425
3639,91723,2020/5/5 - 2020/5/8,3.5088215,1.858978271484375
3640,91723,2020/5/6 - 2020/5/9,1.9722463,1.0448986962931046
3641,91723,2020/5/7 - 2020/5/10,1.6387875,0.8682317923236367
3642,91723,2020/5/8 - 2020/5/11,0.6041972,0.3201044790002684
3643,91723,2020/5/9 - 2020/5/12,1.2930807,0.6850758609392785
3644,91723,2020/5/10 - 2020/5/13,1.9787828,1.0483617340492097
3645,91723,2020/5/11 - 2020/5/14,2.0554342,1.0889717758886073
3646,91733,2020/3/25 - 2020/3/28,-0.925549,-0.20582391271555558
3647,91733,2020/3/26 - 2020/3/29,0.07498843,0.016675954507330816
3648,91733,2020/3/27 - 2020/3/30,0.22732903,0.0505535115266351
3649,91733,2020/3/28 - 2020/3/31,0.06601227,0.014679832491686369
3650,91733,2020/3/29 - 2020/4/1,0.67970455,0.1511529414090922
3651,91733,2020/3/30 - 2020/4/2,-0.21517709,-0.04785115837393399
3652,91733,2020/3/31 - 2020/4/3,-0.66360265,-0.1475721958204852
3653,91733,2020/4/1 - 2020/4/4,-0.272349,-0.0605650684880608
3654,91733,2020/4/9 - 2020/4/12,-0.27664974,-0.06152146933787532
3655,91733,2020/4/10 - 2020/4/13,0.27173978,0.060429590131396226
3656,91733,2020/4/11 - 2020/4/14,-0.7681244,-0.17081578045929693
3657,91733,2020/4/12 - 2020/4/15,-1.5369726,-0.3417925284524296
3658,91733,2020/4/13 - 2020/4/16,-0.37032104,-0.08235212492997951
3659,91733,2020/4/14 - 2020/4/17,-0.27615964,-0.061412480903507406
3660,91733,2020/4/15 - 2020/4/18,-0.52884966,-0.11760577774200548
3661,91733,2020/4/16 - 2020/4/19,0.08457824,0.018808539056137476
3662,91733,2020/4/17 - 2020/4/20,0.5252635,0.1168082832887151
3663,91733,2020/4/18 - 2020/4/21,1.7019196,0.3784734824017218
3664,91733,2020/4/19 - 2020/4/22,1.2568306,0.2794944345049747
3665,91733,2020/4/20 - 2020/4/23,1.6578836,0.36868076056395743
3666,91733,2020/4/21 - 2020/4/24,0.64848924,0.14421126953203722
3667,91733,2020/4/22 - 2020/4/25,-1.973503,-0.43886830492431933
3668,91733,2020/4/23 - 2020/4/26,-1.8393737,-0.4090405861437692
3669,91733,2020/4/24 - 2020/4/27,-1.3085539,-0.29099669411521306
3670,91733,2020/4/25 - 2020/4/28,0.3741802,0.08321032683591871
3671,91733,2020/4/26 - 2020/4/29,-1.5549866,-0.34579847805272257
3672,91733,2020/4/27 - 2020/4/30,-0.9870227,-0.21949446226773875
3673,91733,2020/4/28 - 2020/5/1,1.3366725,0.2972497207968711
3674,91733,2020/4/29 - 2020/5/2,-0.106208034,-0.02361858073735318
3675,91733,2020/4/30 - 2020/5/3,-0.15866259,-0.035283443205001576
3676,91733,2020/5/1 - 2020/5/4,0.10091297,0.022441063263814575
3677,91733,2020/5/2 - 2020/5/5,0.79589987,0.17699249866826958
3678,91733,2020/5/3 - 2020/5/6,0.68843895,0.15309530154090614
3679,91733,2020/5/4 - 2020/5/7,0.623021,0.13854763533716588
3680,91733,2020/5/5 - 2020/5/8,0.7415376,0.16490339151249092
3681,91733,2020/5/6 - 2020/5/9,0.3463817,0.07702848560719744
3682,91733,2020/5/7 - 2020/5/10,0.09675286,0.021515935699173275
3683,91733,2020/5/8 - 2020/5/11,0.5374481,0.11951790344161593
3684,91733,2020/5/9 - 2020/5/12,1.0975235,0.24406765941368094
3685,91733,2020/5/10 - 2020/5/13,1.485043,0.33024440688014645
3686,91733,2020/5/11 - 2020/5/14,-0.08676092,-0.019293925294967717
3687,90014,2020/3/26 - 2020/3/29,2.069798,2.4832609390597464
3688,90014,2020/3/27 - 2020/3/30,1.4684067,1.7617356655622
3689,90014,2020/3/28 - 2020/3/31,-0.35396478,-0.42467279640156563
3690,90014,2020/3/29 - 2020/4/1,0.92233264,1.106577857783546
3691,90014,2020/3/30 - 2020/4/2,0.44632858,0.5354871990155802
3692,90014,2020/3/31 - 2020/4/3,-0.063891634,-0.07665463028800795
3693,90014,2020/4/1 - 2020/4/4,1.672473,2.006566231309402
3694,90014,2020/4/2 - 2020/4/5,2.5876806,3.1045957747232293
3695,90014,2020/4/3 - 2020/4/6,-0.15884216,-0.19057247906154548
3696,90014,2020/4/4 - 2020/4/7,-1.1504034,-1.3802080148698044
3697,90014,2020/4/5 - 2020/4/8,0.36174774,0.43401048794147423
3698,90014,2020/4/6 - 2020/4/9,-0.02922393,-0.03506170376804537
3699,90014,2020/4/7 - 2020/4/10,0.2543959,0.30521403978023975
3700,90014,2020/4/8 - 2020/4/11,1.7112268,2.0530615728203236
3701,90014,2020/4/9 - 2020/4/12,2.806865,3.367564459367648
3702,90014,2020/4/10 - 2020/4/13,1.3341153,1.6006181965206079
3703,90014,2020/4/11 - 2020/4/14,-0.058743533,-0.07047814366770278
3704,90014,2020/4/12 - 2020/4/15,-0.23300253,-0.2795471248329222
3705,90014,2020/4/13 - 2020/4/16,1.8142627,2.17667996132524
3706,90014,2020/4/14 - 2020/4/17,1.3602037,1.6319181079555574
3707,90014,2020/4/15 - 2020/4/18,2.8677158,3.440570888507845
3708,90014,2020/4/16 - 2020/4/19,2.9888077,3.585852043458496
3709,90014,2020/4/17 - 2020/4/20,0.3283292,0.393916263362928
3710,90014,2020/4/18 - 2020/4/21,0.8425619,1.010872106317567
3711,90014,2020/4/19 - 2020/4/22,3.0783448,3.69327513128966
3712,90014,2020/4/20 - 2020/4/23,3.6938167,4.431693655470566
3713,90014,2020/4/21 - 2020/4/24,2.0345037,2.440916254767845
3714,90014,2020/4/22 - 2020/4/25,0.09086868,0.10902061388030622
3715,90014,2020/4/23 - 2020/4/26,4.069844,4.882835955697044
3716,90014,2020/4/24 - 2020/4/27,2.5218341,3.025595842898071
3717,90014,2020/4/25 - 2020/4/28,4.462199,5.353568339676791
3718,90014,2020/4/26 - 2020/4/29,1.956384,2.347191294010485
3719,90014,2020/4/27 - 2020/4/30,1.1612445,1.3932147709709768
3720,90014,2020/4/28 - 2020/5/1,5.004041,6.003648704158095
3721,90014,2020/4/29 - 2020/5/2,3.3570716,4.027680429642831
3722,90014,2020/4/30 - 2020/5/3,4.417187,5.2995647437285
3723,90014,2020/5/1 - 2020/5/4,3.6600559,4.391188813171204
3724,90014,2020/5/2 - 2020/5/5,4.151024,4.980232591177077
3725,90014,2020/5/3 - 2020/5/6,4.5277805,5.432250189366424
3726,90014,2020/5/4 - 2020/5/7,5.821412,6.984297644255329
3727,90014,2020/5/5 - 2020/5/8,2.5995057,3.1187830388939304
3728,90014,2020/5/6 - 2020/5/9,1.9952779,2.3938546870093753
3729,90014,2020/5/7 - 2020/5/10,6.0451627,7.252744664384994
3730,90014,2020/5/8 - 2020/5/11,5.362099,6.433232358350107
3731,90014,2020/5/9 - 2020/5/12,4.3247356,5.188645040767237
3732,90014,2020/5/10 - 2020/5/13,5.963773,7.155096309229365
3733,90014,2020/5/11 - 2020/5/14,5.2619185,6.313039645793986
3734,90245,2020/3/26 - 2020/3/29,1.1588734,0.687758717409581
3735,90245,2020/3/27 - 2020/3/30,-0.3388744,-0.20111240336024797
3736,90245,2020/3/28 - 2020/3/31,-1.0261291,-0.6089787101179627
3737,90245,2020/3/29 - 2020/4/1,-0.21888123,-0.12989984244904107
3738,90245,2020/3/30 - 2020/4/2,-0.849794,-0.5043287659257385
3739,90245,2020/3/31 - 2020/4/3,-0.7703074,-0.45715573987196745
3740,90245,2020/4/1 - 2020/4/4,-0.55307204,-0.32823266190661876
3741,90245,2020/4/2 - 2020/4/5,-0.3636106,-0.215792638257986
3742,90245,2020/4/3 - 2020/4/6,-1.009502,-0.5991110108372719
3743,90245,2020/4/4 - 2020/4/7,-0.39561707,-0.23478757733761027
3744,90245,2020/4/5 - 2020/4/8,-0.45888874,-0.27233753077000467
3745,90245,2020/4/6 - 2020/4/9,-0.29808694,-0.1769061965829187
3746,90245,2020/4/7 - 2020/4/10,-0.96052164,-0.5700425153670042
3747,90245,2020/4/8 - 2020/4/11,-0.25977743,-0.15417057965558786
3748,90245,2020/4/9 - 2020/4/12,-0.61286885,-0.3637203830639757
3749,90245,2020/4/10 - 2020/4/13,-1.2672485,-0.7520762678423691
3750,90245,2020/4/11 - 2020/4/14,-1.278897,-0.7589893454260218
3751,90245,2020/4/12 - 2020/4/15,-0.7982354,-0.47373021745540267
3752,90245,2020/4/13 - 2020/4/16,-0.47554848,-0.2822246148253761
3753,90245,2020/4/14 - 2020/4/17,-0.3101829,-0.18408480666865226
3754,90245,2020/4/15 - 2020/4/18,-0.16906194,-0.10033349785677403
3755,90245,2020/4/16 - 2020/4/19,0.33741853,0.20024838362673977
3756,90245,2020/4/17 - 2020/4/20,-0.47227433,-0.28028150340569835
3757,90245,2020/4/18 - 2020/4/21,0.7715005,0.45786381475295795
3758,90245,2020/4/19 - 2020/4/22,0.5019004,0.29786372396995475
3759,90245,2020/4/20 - 2020/4/23,0.19832699,0.1177014777497651
3760,90245,2020/4/21 - 2020/4/24,1.1236563,0.666858322188833
3761,90245,2020/4/22 - 2020/4/25,-0.072945334,-0.04329099941678146
3762,90245,2020/4/23 - 2020/4/26,0.9215728,0.5469274803863435
3763,90245,2020/4/24 - 2020/4/27,-0.68579113,-0.40699770613310954
3764,90245,2020/4/25 - 2020/4/28,-0.050010752,-0.029679971473507073
3765,90245,2020/4/26 - 2020/4/29,-0.29796636,-0.1768346356355118
3766,90245,2020/4/27 - 2020/4/30,-0.18749806,-0.1112748147472076
3767,90245,2020/4/28 - 2020/5/1,-0.051969673,-0.030842536192619483
3768,90245,2020/4/29 - 2020/5/2,-0.9294004,-0.5515729284427994
3769,90245,2020/4/30 - 2020/5/3,-0.61257684,-0.36354708742317177
3770,90245,2020/5/1 - 2020/5/4,-0.47115463,-0.27961699120722466
3771,90245,2020/5/2 - 2020/5/5,-1.0900255,-0.6468994327398011
3772,90245,2020/5/3 - 2020/5/6,-1.6278194,-0.9660649370368934
3773,90245,2020/5/4 - 2020/5/7,-0.82839316,-0.4916279889002044
3774,90245,2020/5/5 - 2020/5/8,-1.4049273,-0.8337847203104716
3775,90245,2020/5/6 - 2020/5/9,-1.5134286,-0.8981771921899269
3776,90245,2020/5/7 - 2020/5/10,-1.0539637,-0.6254977217767642
3777,90245,2020/5/8 - 2020/5/11,-1.2648451,-0.7506499304615779
3778,90245,2020/5/9 - 2020/5/12,-1.4023087,-0.8322306839577875
3779,90245,2020/5/10 - 2020/5/13,-0.6140872,-0.36444345638377024
3780,90245,2020/5/11 - 2020/5/14,-0.7369219,-0.43734237772774626
3781,90278,2020/3/26 - 2020/3/29,2.8279004,0.6956875715758042
3782,90278,2020/3/27 - 2020/3/30,5.1610074,1.2696517514151375
3783,90278,2020/3/28 - 2020/3/31,5.5670214,1.3695346429024287
3784,90278,2020/3/29 - 2020/4/1,3.7077262,0.9121322148535219
3785,90278,2020/3/30 - 2020/4/2,2.7754521,0.6827848500561904
3786,90278,2020/3/31 - 2020/4/3,3.4036753,0.8373330998952698
3787,90278,2020/4/1 - 2020/4/4,2.6148539,0.6432763066613579
3788,90278,2020/4/2 - 2020/4/5,5.000399,1.2301407445943113
3789,90278,2020/4/3 - 2020/4/6,6.272115,1.5429937343010414
3790,90278,2020/4/4 - 2020/4/7,6.948313,1.7093441994234968
3791,90278,2020/4/5 - 2020/4/8,3.7118852,0.9131553577829538
3792,90278,2020/4/6 - 2020/4/9,2.0416303,0.5022584240933169
3793,90278,2020/4/7 - 2020/4/10,0.028605789,0.007037267570211256
3794,90278,2020/4/8 - 2020/4/11,0.78410536,0.192896592907074
3795,90278,2020/4/9 - 2020/4/12,1.6976743,0.41764232193770573
3796,90278,2020/4/10 - 2020/4/13,3.5117738,0.8639262527225202
3797,90278,2020/4/11 - 2020/4/14,3.2557201,0.8009348664296304
3798,90278,2020/4/12 - 2020/4/15,0.8324354,0.20478620116023075
3799,90278,2020/4/13 - 2020/4/16,1.9136773,0.47078091337682637
3800,90278,2020/4/14 - 2020/4/17,1.776679,0.43707816649892123
3801,90278,2020/4/15 - 2020/4/18,1.3395305,0.32953589706685543
3802,90278,2020/4/16 - 2020/4/19,2.2899203,0.5633398927520007
3803,90278,2020/4/17 - 2020/4/20,3.5540233,0.8743199748674317
3804,90278,2020/4/18 - 2020/4/21,3.7684014,0.9270588167860556
3805,90278,2020/4/19 - 2020/4/22,3.6769378,0.9045580010645333
3806,90278,2020/4/20 - 2020/4/23,3.5657287,0.8771996025482037
3807,90278,2020/4/21 - 2020/4/24,1.3723543,0.3376108315155871
3808,90278,2020/4/22 - 2020/4/25,-0.6236518,-0.1534236518831522
3809,90278,2020/4/23 - 2020/4/26,-0.6113722,-0.15040275845223475
3810,90278,2020/4/24 - 2020/4/27,-0.83689404,-0.2058830562472276
3811,90278,2020/4/25 - 2020/4/28,-0.32707414,-0.0804630225369105
3812,90278,2020/4/26 - 2020/4/29,-0.4593985,-0.11301594333732673
3813,90278,2020/4/27 - 2020/4/30,0.62647474,0.15411811806465908
