date,ZIP,confirmed cases,new_confirmed_cases,driving,transit,walking,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,population,Population.Density,incomLev,cases_adjusted_by_pop,new_cases_adjusted_by_pop,ave_new6_9after,ave_new7_10after,ave_new8_11after
2020-07-13,Vermont Vista,997,20,99.32,48.12,105.51,-28.0,-11.0,-8.0,-41.0,-41.0,14.0,23291,14154,1,0.042806234167704266,0.000858700785711219,21.75,21.0,16.75
2020-07-14,Vermont Vista,1026,29,99.93,46.43,105.27,-30.0,-10.0,-4.0,-41.0,-42.0,15.0,23291,14154,1,0.04405135030698553,0.0012451161392812674,21.0,16.75,20.0
2020-07-15,Vermont Vista,1043,17,101.23,45.44,105.17,-31.0,-11.0,-4.0,-41.0,-42.0,16.0,23291,14154,1,0.04478124597484007,0.000729895667854536,16.75,20.0,15.5
2020-07-16,Vermont Vista,1069,26,103.1,44.65,108.16,-32.0,-11.0,-5.0,-42.0,-42.0,16.0,23291,14154,1,0.04589755699626465,0.0011163110214245846,20.0,15.5,18.5
2020-07-17,Vermont Vista,1086,17,115.66,46.56,122.24,-33.0,-10.0,-5.0,-41.0,-41.0,16.0,23291,14154,1,0.04662745266411919,0.000729895667854536,15.5,18.5,18.0
2020-07-18,Vermont Vista,1116,30,108.57,41.14,123.87,-36.0,-9.0,-15.0,-37.0,-22.0,10.0,23291,14154,1,0.047915503842686016,0.0012880511785668283,18.5,18.0,22.25
2020-07-19,Vermont Vista,1127,11,89.04,36.33,98.2,-35.0,-13.0,-4.0,-40.0,-23.0,8.0,23291,14154,1,0.04838778927482719,0.0004722854321411704,18.0,22.25,22.25
2020-07-20,Vermont Vista,1156,29,98.78,46.0,104.27,-31.0,-13.0,-2.0,-41.0,-42.0,14.0,23291,14154,1,0.049632905414108454,0.0012451161392812674,22.25,22.25,21.0
2020-07-21,Vermont Vista,1175,19,101.53,45.83,106.4,-31.0,-12.0,-1.0,-41.0,-43.0,15.0,23291,14154,1,0.050448671160534114,0.000815765746425658,22.25,21.0,26.0
2020-07-22,Vermont Vista,1203,28,103.21,45.57,106.65,-31.0,-12.0,-2.0,-42.0,-42.0,15.0,23291,14154,1,0.05165085226052982,0.0012021810999957065,21.0,26.0,14.75
2020-07-23,Vermont Vista,1211,8,105.03,44.31,108.99,-32.0,-12.0,-4.0,-42.0,-42.0,16.0,23291,14154,1,0.051994332574814305,0.00034348031428448755,26.0,14.75,15.5
2020-07-24,Vermont Vista,1223,12,118.49,47.65,123.08,-33.0,-11.0,-6.0,-41.0,-40.0,16.0,23291,14154,1,0.05250955304624104,0.0005152204714267314,14.75,15.5,14.0
2020-07-25,Vermont Vista,1255,32,110.26,40.83,126.5,-35.0,-10.0,-13.0,-37.0,-22.0,9.0,23291,14154,1,0.05388347430337899,0.0013739212571379502,15.5,14.0,12.75
2020-07-26,Vermont Vista,1265,10,92.04,37.3,100.84,-34.0,-14.0,-2.0,-39.0,-23.0,8.0,23291,14154,1,0.0543128246962346,0.0004293503928556095,14.0,12.75,18.5
2020-07-27,Vermont Vista,1285,20,99.56,46.64,104.9,-30.0,-14.0,-4.0,-41.0,-42.0,14.0,23291,14154,1,0.055171525481945816,0.000858700785711219,12.75,18.5,18.5
2020-07-28,Vermont Vista,1295,10,102.77,46.24,107.93,-31.0,-13.0,-2.0,-41.0,-42.0,15.0,23291,14154,1,0.05560087587480143,0.0004293503928556095,18.5,18.5,23.5
2020-07-29,Vermont Vista,1344,49,105.6,47.67,109.43,-31.0,-13.0,-2.0,-41.0,-42.0,15.0,23291,14154,1,0.057704692799793914,0.0021038169249924864,18.5,23.5,0.0
2020-07-30,Vermont Vista,1354,10,109.82,46.04,111.63,-32.0,-12.0,-6.0,-41.0,-43.0,15.0,23291,14154,1,0.058134043192649525,0.0004293503928556095,23.5,0.0,0.0
2020-07-31,Vermont Vista,1369,15,124.8,49.42,127.5,-32.0,-10.0,-4.0,-39.0,-41.0,15.0,23291,14154,1,0.05877806878193294,0.0006440255892834142,0.0,0.0,0.0
2020-08-01,Vermont Vista,1399,30,116.76,42.81,132.95,-35.0,-7.0,-14.0,-35.0,-22.0,9.0,23291,14154,1,0.060066119960499764,0.0012880511785668283,0.0,0.0,0.0
2020-08-02,Vermont Vista,1403,4,95.16,38.03,105.03,-33.0,-12.0,-3.0,-37.0,-23.0,8.0,23291,14154,1,0.060237860117642004,0.00017174015714224378,0.0,0.0,0.0
2020-08-03,Vermont Vista,1416,13,107.79,48.82,110.12,-28.0,-11.0,-2.0,-39.0,-41.0,13.0,23291,14154,1,0.0607960156283543,0.0005581555107122923,0.0,0.0,0.0
2020-08-04,Vermont Vista,1425,9,107.59,48.02,110.84,-29.0,-10.0,0.0,-39.0,-42.0,14.0,23291,14154,1,0.06118243098192435,0.00038641535357004854,0.0,0.0,0.0
2020-08-05,Vermont Vista,1450,25,108.24,48.72,112.06,-29.0,-11.0,0.0,-39.0,-42.0,14.0,23291,14154,1,0.062255806964063375,0.0010733759821390236,0.0,0.0,0.0
2020-08-06,Vermont Vista,1477,27,110.75,47.89,115.52,-30.0,-11.0,-1.0,-39.0,-42.0,15.0,23291,14154,1,0.06341505302477352,0.0011592460607101455,0.0,0.0,0.0
2020-08-07,Vermont Vista,1490,13,125.32,49.93,131.55,-31.0,-10.0,-2.0,-38.0,-41.0,15.0,23291,14154,1,0.06397320853548581,0.0005581555107122923,0.0,0.0,0.0
2020-08-08,Vermont Vista,1519,29,117.6,43.23,137.38,-34.0,-9.0,-10.0,-35.0,-22.0,9.0,23291,14154,1,0.06521832467476708,0.0012451161392812674,0.0,0.0,0.0
2020-07-01,Vernon Central,1347,19,104.51,47.38,105.97,-26.0,-9.0,-4.0,-37.0,-40.0,14.0,94,18,2,14.329787234042554,0.20212765957446807,30.5,32.25,28.5
2020-07-02,Vernon Central,1377,30,111.16,46.93,111.07,-25.0,-3.0,-3.0,-36.0,-42.0,14.0,94,18,2,14.648936170212766,0.3191489361702128,32.25,28.5,30.25
2020-07-06,Vernon Central,1455,78,96.69,47.33,101.87,-29.0,-11.0,-6.0,-40.0,-42.0,14.0,94,18,2,15.47872340425532,0.8297872340425532,28.5,30.25,34.0
2020-07-07,Vernon Central,1513,58,100.47,47.16,105.67,-29.0,-9.0,-3.0,-38.0,-42.0,15.0,94,18,2,16.095744680851062,0.6170212765957447,30.25,34.0,29.25
2020-07-08,Vernon Central,1535,22,102.16,47.22,106.68,-30.0,-10.0,-2.0,-39.0,-41.0,15.0,94,18,2,16.329787234042552,0.23404255319148937,34.0,29.25,32.25
2020-07-09,Vernon Central,1546,11,105.36,47.62,110.24,-29.0,-9.0,-5.0,-40.0,-41.0,16.0,94,18,2,16.4468085106383,0.11702127659574468,29.25,32.25,28.25
2020-07-10,Vernon Central,1578,32,117.34,50.36,122.4,-32.0,-8.0,-8.0,-40.0,-40.0,16.0,94,18,2,16.78723404255319,0.3404255319148936,32.25,28.25,29.0
2020-07-11,Vernon Central,1611,33,108.61,43.58,123.69,-35.0,-8.0,-20.0,-37.0,-20.0,10.0,94,18,2,17.138297872340427,0.35106382978723405,28.25,29.0,31.25
2020-07-12,Vernon Central,1653,42,89.72,38.63,99.92,-34.0,-12.0,-9.0,-40.0,-21.0,8.0,94,18,2,17.585106382978722,0.44680851063829785,29.0,31.25,29.0
2020-07-13,Vernon Central,1668,15,99.32,48.12,105.51,-28.0,-11.0,-8.0,-41.0,-41.0,14.0,94,18,2,17.74468085106383,0.1595744680851064,31.25,29.0,26.25
2020-07-14,Vernon Central,1707,39,99.93,46.43,105.27,-30.0,-10.0,-4.0,-41.0,-42.0,15.0,94,18,2,18.159574468085108,0.4148936170212766,29.0,26.25,28.0
2020-07-15,Vernon Central,1725,18,101.23,45.44,105.17,-31.0,-11.0,-4.0,-41.0,-42.0,16.0,94,18,2,18.351063829787233,0.19148936170212766,26.25,28.0,23.5
2020-07-16,Vernon Central,1774,49,103.1,44.65,108.16,-32.0,-11.0,-5.0,-42.0,-42.0,16.0,94,18,2,18.872340425531913,0.5212765957446809,28.0,23.5,23.25
2020-07-17,Vernon Central,1804,30,115.66,46.56,122.24,-33.0,-10.0,-5.0,-41.0,-41.0,16.0,94,18,2,19.19148936170213,0.3191489361702128,23.5,23.25,21.5
2020-07-18,Vernon Central,1824,20,108.57,41.14,123.87,-36.0,-9.0,-15.0,-37.0,-22.0,10.0,94,18,2,19.404255319148938,0.2127659574468085,23.25,21.5,26.75
2020-07-19,Vernon Central,1854,30,89.04,36.33,98.2,-35.0,-13.0,-4.0,-40.0,-23.0,8.0,94,18,2,19.72340425531915,0.3191489361702128,21.5,26.75,30.25
2020-07-20,Vernon Central,1887,33,98.78,46.0,104.27,-31.0,-13.0,-2.0,-41.0,-42.0,14.0,94,18,2,20.074468085106382,0.35106382978723405,26.75,30.25,34.5
2020-07-21,Vernon Central,1920,33,101.53,45.83,106.4,-31.0,-12.0,-1.0,-41.0,-43.0,15.0,94,18,2,20.425531914893618,0.35106382978723405,30.25,34.5,40.5
2020-07-22,Vernon Central,1949,29,103.21,45.57,106.65,-31.0,-12.0,-2.0,-42.0,-42.0,15.0,94,18,2,20.73404255319149,0.30851063829787234,34.5,40.5,29.5
2020-07-23,Vernon Central,1970,21,105.03,44.31,108.99,-32.0,-12.0,-4.0,-42.0,-42.0,16.0,94,18,2,20.95744680851064,0.22340425531914893,40.5,29.5,31.75
2020-07-24,Vernon Central,1992,22,118.49,47.65,123.08,-33.0,-11.0,-6.0,-41.0,-40.0,16.0,94,18,2,21.19148936170213,0.23404255319148937,29.5,31.75,26.75
2020-07-25,Vernon Central,2032,40,110.26,40.83,126.5,-35.0,-10.0,-13.0,-37.0,-22.0,9.0,94,18,2,21.617021276595743,0.425531914893617,31.75,26.75,21.75
2020-07-26,Vernon Central,2043,11,92.04,37.3,100.84,-34.0,-14.0,-2.0,-39.0,-23.0,8.0,94,18,2,21.73404255319149,0.11702127659574468,26.75,21.75,26.75
2020-07-27,Vernon Central,2063,20,99.56,46.64,104.9,-30.0,-14.0,-4.0,-41.0,-42.0,14.0,94,18,2,21.9468085106383,0.2127659574468085,21.75,26.75,26.75
2020-07-28,Vernon Central,2078,15,102.77,46.24,107.93,-31.0,-13.0,-2.0,-41.0,-42.0,15.0,94,18,2,22.106382978723403,0.1595744680851064,26.75,26.75,30.0
2020-07-29,Vernon Central,2139,61,105.6,47.67,109.43,-31.0,-13.0,-2.0,-41.0,-42.0,15.0,94,18,2,22.75531914893617,0.648936170212766,26.75,30.0,0.0
2020-07-30,Vernon Central,2164,25,109.82,46.04,111.63,-32.0,-12.0,-6.0,-41.0,-43.0,15.0,94,18,2,23.02127659574468,0.26595744680851063,30.0,0.0,0.0
2020-07-31,Vernon Central,2201,37,124.8,49.42,127.5,-32.0,-10.0,-4.0,-39.0,-41.0,15.0,94,18,2,23.414893617021278,0.39361702127659576,0.0,0.0,0.0
2020-08-01,Vernon Central,2240,39,116.76,42.81,132.95,-35.0,-7.0,-14.0,-35.0,-22.0,9.0,94,18,2,23.829787234042552,0.4148936170212766,0.0,0.0,0.0
2020-08-02,Vernon Central,2257,17,95.16,38.03,105.03,-33.0,-12.0,-3.0,-37.0,-23.0,8.0,94,18,2,24.01063829787234,0.18085106382978725,0.0,0.0,0.0
2020-08-03,Vernon Central,2291,34,107.79,48.82,110.12,-28.0,-11.0,-2.0,-39.0,-41.0,13.0,94,18,2,24.372340425531913,0.3617021276595745,0.0,0.0,0.0
2020-08-04,Vernon Central,2308,17,107.59,48.02,110.84,-29.0,-10.0,0.0,-39.0,-42.0,14.0,94,18,2,24.5531914893617,0.18085106382978725,0.0,0.0,0.0
2020-08-05,Vernon Central,2327,19,108.24,48.72,112.06,-29.0,-11.0,0.0,-39.0,-42.0,14.0,94,18,2,24.75531914893617,0.20212765957446807,0.0,0.0,0.0
2020-08-06,Vernon Central,2364,37,110.75,47.89,115.52,-30.0,-11.0,-1.0,-39.0,-42.0,15.0,94,18,2,25.148936170212767,0.39361702127659576,0.0,0.0,0.0
2020-08-07,Vernon Central,2398,34,125.32,49.93,131.55,-31.0,-10.0,-2.0,-38.0,-41.0,15.0,94,18,2,25.51063829787234,0.3617021276595745,0.0,0.0,0.0
2020-08-08,Vernon Central,2428,30,117.6,43.23,137.38,-34.0,-9.0,-10.0,-35.0,-22.0,9.0,94,18,2,25.829787234042552,0.3191489361702128,0.0,0.0,0.0
2020-07-01,Walnut,101,4,104.51,47.38,105.97,-26.0,-9.0,-4.0,-37.0,-40.0,14.0,30004,3329,2,0.0033662178376216503,0.0001333155579256099,3.0,3.25,3.5
2020-07-02,Walnut,104,3,111.16,46.93,111.07,-25.0,-3.0,-3.0,-36.0,-42.0,14.0,30004,3329,2,0.0034662045060658577,9.998666844420744e-05,3.25,3.5,3.5
2020-07-06,Walnut,124,20,96.69,47.33,101.87,-29.0,-11.0,-6.0,-40.0,-42.0,14.0,30004,3329,2,0.0041327822956939075,0.0006665777896280496,3.5,3.5,4.0
2020-07-07,Walnut,127,3,100.47,47.16,105.67,-29.0,-9.0,-3.0,-38.0,-42.0,15.0,30004,3329,2,0.004232768964138115,9.998666844420744e-05,3.5,4.0,3.25
2020-07-08,Walnut,129,2,102.16,47.22,106.68,-30.0,-10.0,-2.0,-39.0,-41.0,15.0,30004,3329,2,0.00429942674310092,6.665777896280495e-05,4.0,3.25,3.0
2020-07-09,Walnut,130,1,105.36,47.62,110.24,-29.0,-9.0,-5.0,-40.0,-41.0,16.0,30004,3329,2,0.004332755632582322,3.332888948140248e-05,3.25,3.0,2.5
2020-07-10,Walnut,134,4,117.34,50.36,122.4,-32.0,-8.0,-8.0,-40.0,-40.0,16.0,30004,3329,2,0.004466071190507933,0.0001333155579256099,3.0,2.5,3.25
2020-07-11,Walnut,136,2,108.61,43.58,123.69,-35.0,-8.0,-20.0,-37.0,-20.0,10.0,30004,3329,2,0.004532728969470737,6.665777896280495e-05,2.5,3.25,3.5
2020-07-12,Walnut,141,5,89.72,38.63,99.92,-34.0,-12.0,-9.0,-40.0,-21.0,8.0,30004,3329,2,0.00469937341687775,0.0001666444474070124,3.25,3.5,4.0
2020-07-13,Walnut,142,1,99.32,48.12,105.51,-28.0,-11.0,-8.0,-41.0,-41.0,14.0,30004,3329,2,0.0047327023063591525,3.332888948140248e-05,3.5,4.0,4.0
2020-07-14,Walnut,147,5,99.93,46.43,105.27,-30.0,-10.0,-4.0,-41.0,-42.0,15.0,30004,3329,2,0.004899346753766165,0.0001666444474070124,4.0,4.0,3.0
2020-07-15,Walnut,150,3,101.23,45.44,105.17,-31.0,-11.0,-4.0,-41.0,-42.0,16.0,30004,3329,2,0.004999333422210372,9.998666844420744e-05,4.0,3.0,3.5
2020-07-16,Walnut,155,5,103.1,44.65,108.16,-32.0,-11.0,-5.0,-42.0,-42.0,16.0,30004,3329,2,0.005165977869617385,0.0001666444474070124,3.0,3.5,3.25
2020-07-17,Walnut,158,3,115.66,46.56,122.24,-33.0,-10.0,-5.0,-41.0,-41.0,16.0,30004,3329,2,0.0052659645380615915,9.998666844420744e-05,3.5,3.25,2.75
2020-07-18,Walnut,160,2,108.57,41.14,123.87,-36.0,-9.0,-15.0,-37.0,-22.0,10.0,30004,3329,2,0.005332622317024397,6.665777896280495e-05,3.25,2.75,3.25
2020-07-19,Walnut,162,2,89.04,36.33,98.2,-35.0,-13.0,-4.0,-40.0,-23.0,8.0,30004,3329,2,0.005399280095987202,6.665777896280495e-05,2.75,3.25,2.25
2020-07-20,Walnut,165,3,98.78,46.0,104.27,-31.0,-13.0,-2.0,-41.0,-42.0,14.0,30004,3329,2,0.005499266764431409,9.998666844420744e-05,3.25,2.25,2.5
2020-07-21,Walnut,171,6,101.53,45.83,106.4,-31.0,-12.0,-1.0,-41.0,-43.0,15.0,30004,3329,2,0.0056992401013198244,0.0001999733368884149,2.25,2.5,3.25
2020-07-22,Walnut,174,3,103.21,45.57,106.65,-31.0,-12.0,-2.0,-42.0,-42.0,15.0,30004,3329,2,0.005799226769764031,9.998666844420744e-05,2.5,3.25,2.75
2020-07-23,Walnut,178,4,105.03,44.31,108.99,-32.0,-12.0,-4.0,-42.0,-42.0,16.0,30004,3329,2,0.005932542327689642,0.0001333155579256099,3.25,2.75,2.75
2020-07-24,Walnut,181,3,118.49,47.65,123.08,-33.0,-11.0,-6.0,-41.0,-40.0,16.0,30004,3329,2,0.006032528996133849,9.998666844420744e-05,2.75,2.75,2.25
2020-07-25,Walnut,183,2,110.26,40.83,126.5,-35.0,-10.0,-13.0,-37.0,-22.0,9.0,30004,3329,2,0.006099186775096654,6.665777896280495e-05,2.75,2.25,2.0
2020-07-26,Walnut,188,5,92.04,37.3,100.84,-34.0,-14.0,-2.0,-39.0,-23.0,8.0,30004,3329,2,0.006265831222503666,0.0001666444474070124,2.25,2.0,1.5
2020-07-27,Walnut,191,3,99.56,46.64,104.9,-30.0,-14.0,-4.0,-41.0,-42.0,14.0,30004,3329,2,0.006365817890947874,9.998666844420744e-05,2.0,1.5,1.75
2020-07-28,Walnut,192,1,102.77,46.24,107.93,-31.0,-13.0,-2.0,-41.0,-42.0,15.0,30004,3329,2,0.006399146780429276,3.332888948140248e-05,1.5,1.75,1.75
2020-07-29,Walnut,196,4,105.6,47.67,109.43,-31.0,-13.0,-2.0,-41.0,-42.0,15.0,30004,3329,2,0.006532462338354886,0.0001333155579256099,1.75,1.75,0.0
2020-07-30,Walnut,197,1,109.82,46.04,111.63,-32.0,-12.0,-6.0,-41.0,-43.0,15.0,30004,3329,2,0.0065657912278362885,3.332888948140248e-05,1.75,0.0,0.0
2020-07-31,Walnut,201,4,124.8,49.42,127.5,-32.0,-10.0,-4.0,-39.0,-41.0,15.0,30004,3329,2,0.006699106785761898,0.0001333155579256099,0.0,0.0,0.0
2020-08-01,Walnut,205,4,116.76,42.81,132.95,-35.0,-7.0,-14.0,-35.0,-22.0,9.0,30004,3329,2,0.0068324223436875085,0.0001333155579256099,0.0,0.0,0.0
2020-08-02,Walnut,207,2,95.16,38.03,105.03,-33.0,-12.0,-3.0,-37.0,-23.0,8.0,30004,3329,2,0.006899080122650314,6.665777896280495e-05,0.0,0.0,0.0
2020-08-03,Walnut,208,1,107.79,48.82,110.12,-28.0,-11.0,-2.0,-39.0,-41.0,13.0,30004,3329,2,0.006932409012131715,3.332888948140248e-05,0.0,0.0,0.0
2020-08-04,Walnut,210,2,107.59,48.02,110.84,-29.0,-10.0,0.0,-39.0,-42.0,14.0,30004,3329,2,0.006999066791094521,6.665777896280495e-05,0.0,0.0,0.0
2020-08-05,Walnut,213,3,108.24,48.72,112.06,-29.0,-11.0,0.0,-39.0,-42.0,14.0,30004,3329,2,0.007099053459538728,9.998666844420744e-05,0.0,0.0,0.0
2020-08-06,Walnut,213,0,110.75,47.89,115.52,-30.0,-11.0,-1.0,-39.0,-42.0,15.0,30004,3329,2,0.007099053459538728,0.0,0.0,0.0,0.0
2020-08-07,Walnut,215,2,125.32,49.93,131.55,-31.0,-10.0,-2.0,-38.0,-41.0,15.0,30004,3329,2,0.007165711238501533,6.665777896280495e-05,0.0,0.0,0.0
2020-08-08,Walnut,217,2,117.6,43.23,137.38,-34.0,-9.0,-10.0,-35.0,-22.0,9.0,30004,3329,2,0.007232369017464338,6.665777896280495e-05,0.0,0.0,0.0
2020-07-01,Watts,724,6,104.51,47.38,105.97,-26.0,-9.0,-4.0,-37.0,-40.0,14.0,36815,17346,1,0.019665897052831727,0.00016297704739915794,19.0,23.75,20.0
2020-07-02,Watts,744,20,111.16,46.93,111.07,-25.0,-3.0,-3.0,-36.0,-42.0,14.0,36815,17346,1,0.020209153877495587,0.0005432568246638599,23.75,20.0,26.0
2020-07-06,Watts,799,55,96.69,47.33,101.87,-29.0,-11.0,-6.0,-40.0,-42.0,14.0,36815,17346,1,0.0217031101453212,0.0014939562678256146,20.0,26.0,29.0
2020-07-07,Watts,827,28,100.47,47.16,105.67,-29.0,-9.0,-3.0,-38.0,-42.0,15.0,36815,17346,1,0.022463669699850603,0.0007605595545294038,26.0,29.0,25.0
2020-07-08,Watts,844,17,102.16,47.22,106.68,-30.0,-10.0,-2.0,-39.0,-41.0,15.0,36815,17346,1,0.022925438000814886,0.0004617683009642809,29.0,25.0,27.75
2020-07-09,Watts,855,11,105.36,47.62,110.24,-29.0,-9.0,-5.0,-40.0,-41.0,16.0,36815,17346,1,0.02322422925438001,0.0002987912535651229,25.0,27.75,22.5
2020-07-10,Watts,872,17,117.34,50.36,122.4,-32.0,-8.0,-8.0,-40.0,-40.0,16.0,36815,17346,1,0.023685997555344288,0.0004617683009642809,27.75,22.5,22.0
2020-07-11,Watts,900,28,108.61,43.58,123.69,-35.0,-8.0,-20.0,-37.0,-20.0,10.0,36815,17346,1,0.024446557109873694,0.0007605595545294038,22.5,22.0,20.5
2020-07-12,Watts,917,17,89.72,38.63,99.92,-34.0,-12.0,-9.0,-40.0,-21.0,8.0,36815,17346,1,0.024908325410837973,0.0004617683009642809,22.0,20.5,16.75
2020-07-13,Watts,931,14,99.32,48.12,105.51,-28.0,-11.0,-8.0,-41.0,-41.0,14.0,36815,17346,1,0.025288605188102675,0.0003802797772647019,20.5,16.75,13.25
2020-07-14,Watts,967,36,99.93,46.43,105.27,-30.0,-10.0,-4.0,-41.0,-42.0,15.0,36815,17346,1,0.026266467472497623,0.0009778622843949476,16.75,13.25,14.25
2020-07-15,Watts,980,13,101.23,45.44,105.17,-31.0,-11.0,-4.0,-41.0,-42.0,16.0,36815,17346,1,0.026619584408529132,0.0003531169360315089,13.25,14.25,14.5
2020-07-16,Watts,1021,41,103.1,44.65,108.16,-32.0,-11.0,-5.0,-42.0,-42.0,16.0,36815,17346,1,0.027733260899090045,0.0011136764905609127,14.25,14.5,16.5
2020-07-17,Watts,1047,26,115.66,46.56,122.24,-33.0,-10.0,-5.0,-41.0,-41.0,16.0,36815,17346,1,0.028439494771153064,0.0007062338720630178,14.5,16.5,23.0
2020-07-18,Watts,1067,20,108.57,41.14,123.87,-36.0,-9.0,-15.0,-37.0,-22.0,10.0,36815,17346,1,0.02898275159581692,0.0005432568246638599,16.5,23.0,25.0
2020-07-19,Watts,1091,24,89.04,36.33,98.2,-35.0,-13.0,-4.0,-40.0,-23.0,8.0,36815,17346,1,0.029634659785413554,0.0006519081895966318,23.0,25.0,28.0
2020-07-20,Watts,1111,20,98.78,46.0,104.27,-31.0,-13.0,-2.0,-41.0,-42.0,14.0,36815,17346,1,0.030177916610077415,0.0005432568246638599,25.0,28.0,29.25
2020-07-21,Watts,1135,24,101.53,45.83,106.4,-31.0,-12.0,-1.0,-41.0,-43.0,15.0,36815,17346,1,0.030829824799674044,0.0006519081895966318,28.0,29.25,26.75
2020-07-22,Watts,1149,14,103.21,45.57,106.65,-31.0,-12.0,-2.0,-42.0,-42.0,15.0,36815,17346,1,0.03121010457693875,0.0003802797772647019,29.25,26.75,20.0
2020-07-23,Watts,1158,9,105.03,44.31,108.99,-32.0,-12.0,-4.0,-42.0,-42.0,16.0,36815,17346,1,0.031454570148037486,0.0002444655710987369,26.75,20.0,14.75
2020-07-24,Watts,1164,6,118.49,47.65,123.08,-33.0,-11.0,-6.0,-41.0,-40.0,16.0,36815,17346,1,0.03161754719543664,0.00016297704739915794,20.0,14.75,15.25
2020-07-25,Watts,1192,28,110.26,40.83,126.5,-35.0,-10.0,-13.0,-37.0,-22.0,9.0,36815,17346,1,0.032378106749966044,0.0007605595545294038,14.75,15.25,12.75
2020-07-26,Watts,1207,15,92.04,37.3,100.84,-34.0,-14.0,-2.0,-39.0,-23.0,8.0,36815,17346,1,0.032785549368463944,0.0004074426184978949,15.25,12.75,13.5
2020-07-27,Watts,1224,17,99.56,46.64,104.9,-30.0,-14.0,-4.0,-41.0,-42.0,14.0,36815,17346,1,0.03324731766942822,0.0004617683009642809,12.75,13.5,18.0
2020-07-28,Watts,1256,32,102.77,46.24,107.93,-31.0,-13.0,-2.0,-41.0,-42.0,15.0,36815,17346,1,0.034116528588890395,0.0008692109194621757,13.5,18.0,16.0
2020-07-29,Watts,1292,36,105.6,47.67,109.43,-31.0,-13.0,-2.0,-41.0,-42.0,15.0,36815,17346,1,0.03509439087328534,0.0009778622843949476,18.0,16.0,0.0
2020-07-30,Watts,1319,27,109.82,46.04,111.63,-32.0,-12.0,-6.0,-41.0,-43.0,15.0,36815,17346,1,0.035827787586581554,0.0007333967132962108,16.0,0.0,0.0
2020-07-31,Watts,1341,22,124.8,49.42,127.5,-32.0,-10.0,-4.0,-39.0,-41.0,15.0,36815,17346,1,0.0364253700937118,0.0005975825071302458,0.0,0.0,0.0
2020-08-01,Watts,1363,22,116.76,42.81,132.95,-35.0,-7.0,-14.0,-35.0,-22.0,9.0,36815,17346,1,0.03702295260084205,0.0005975825071302458,0.0,0.0,0.0
2020-08-02,Watts,1372,9,95.16,38.03,105.03,-33.0,-12.0,-3.0,-37.0,-23.0,8.0,36815,17346,1,0.037267418171940785,0.0002444655710987369,0.0,0.0,0.0
2020-08-03,Watts,1378,6,107.79,48.82,110.12,-28.0,-11.0,-2.0,-39.0,-41.0,13.0,36815,17346,1,0.03743039521933994,0.00016297704739915794,0.0,0.0,0.0
2020-08-04,Watts,1402,24,107.59,48.02,110.84,-29.0,-10.0,0.0,-39.0,-42.0,14.0,36815,17346,1,0.03808230340893658,0.0006519081895966318,0.0,0.0,0.0
2020-08-05,Watts,1414,12,108.24,48.72,112.06,-29.0,-11.0,0.0,-39.0,-42.0,14.0,36815,17346,1,0.03840825750373489,0.0003259540947983159,0.0,0.0,0.0
2020-08-06,Watts,1426,12,110.75,47.89,115.52,-30.0,-11.0,-1.0,-39.0,-42.0,15.0,36815,17346,1,0.03873421159853321,0.0003259540947983159,0.0,0.0,0.0
2020-08-07,Watts,1450,24,125.32,49.93,131.55,-31.0,-10.0,-2.0,-38.0,-41.0,15.0,36815,17346,1,0.039386119788129836,0.0006519081895966318,0.0,0.0,0.0
2020-08-08,Watts,1466,16,117.6,43.23,137.38,-34.0,-9.0,-10.0,-35.0,-22.0,9.0,36815,17346,1,0.03982072524786093,0.00043460545973108785,0.0,0.0,0.0
2020-07-01,West Adams,419,5,104.51,47.38,105.97,-26.0,-9.0,-4.0,-37.0,-40.0,14.0,21764,14686,1,0.01925197573975372,0.00022973718066531887,7.75,10.5,10.5
2020-07-02,West Adams,426,7,111.16,46.93,111.07,-25.0,-3.0,-3.0,-36.0,-42.0,14.0,21764,14686,1,0.019573607792685167,0.0003216320529314464,10.5,10.5,10.5
2020-07-06,West Adams,444,18,96.69,47.33,101.87,-29.0,-11.0,-6.0,-40.0,-42.0,14.0,21764,14686,1,0.020400661643080315,0.000827053850395148,10.5,10.5,10.5
2020-07-07,West Adams,459,15,100.47,47.16,105.67,-29.0,-9.0,-3.0,-38.0,-42.0,15.0,21764,14686,1,0.021089873185076272,0.0006892115419959566,10.5,10.5,7.25
2020-07-08,West Adams,469,10,102.16,47.22,106.68,-30.0,-10.0,-2.0,-39.0,-41.0,15.0,21764,14686,1,0.02154934754640691,0.00045947436133063775,10.5,7.25,7.25
2020-07-09,West Adams,473,4,105.36,47.62,110.24,-29.0,-9.0,-5.0,-40.0,-41.0,16.0,21764,14686,1,0.021733137290939165,0.0001837897445322551,7.25,7.25,6.75
2020-07-10,West Adams,480,7,117.34,50.36,122.4,-32.0,-8.0,-8.0,-40.0,-40.0,16.0,21764,14686,1,0.02205476934387061,0.0003216320529314464,7.25,6.75,7.0
