Timestamp,Region,Risk Score,Risk Level
2020-08-07,Downtown,2.821718855834597,2
2020-08-07,Duarte,2.360672166446706,2
2020-08-07,Eagle Rock,2.231027773791167,2
2020-08-07,East Hollywood,0.754044728869173,0
2020-08-07,East Los Angeles,6.248259414271314,3
2020-08-07,Echo Park,0.5455490332011637,0
2020-08-07,El Monte,5.639077406042203,3
2020-08-07,El Segundo,0.15105639275865548,0
2020-08-07,El Sereno,4.259661759122563,3
2020-08-07,Encino,1.2741050178574258,1
2020-08-07,Exposition Park,5.605765913713463,3
2020-08-07,Gardena,2.4473354987896254,2
2020-08-07,Glassell Park,2.62466131073699,2
2020-08-07,Glendale,2.2339940286853337,2
2020-08-07,Glendora,3.5272021960472815,3
2020-08-07,Granada Hills,3.0495158710972285,3
2020-08-07,Hacienda Heights,2.199720323002266,2
2020-08-07,Hancock Park,0.8656215857408913,1
2020-08-07,Harbor City,2.233759362488842,2
2020-08-07,Harbor Gateway,3.811592201243675,3
2020-08-07,Harvard Heights,2.9169535081485463,2
2020-08-07,Harvard Park,20.198142214794814,3
2020-08-07,Hawthorne,3.080736510837789,3
2020-08-07,Highland Park,2.2868388133918263,2
2020-08-07,Hollywood,1.698221549173068,2
2020-08-07,Hollywood Hills,1.146089087509769,1
2020-08-07,Huntington Park,5.831820540966614,3
2020-08-07,Hyde Park,3.051213748265992,3
2020-08-07,Inglewood,3.5377371262648554,3
2020-08-07,Koreatown,0.9606478992693221,1
2020-08-07,La Canada Flintridge,0.3459201389789176,0
2020-08-07,La Mirada,2.4544395135939285,2
2020-08-07,La Puente,3.8694689473771193,3
2020-08-07,La Verne,1.5663737083297062,1
2020-08-07,Lake Balboa,4.175130521634377,3
2020-08-07,Lake Los Angeles,1.5589185296478012,1
2020-08-07,Lakewood,1.5551324684013559,1
2020-08-07,Lancaster,3.9974043456008466,3
2020-08-07,Lawndale,2.3254969038195816,2
2020-08-07,Leimert Park,2.123040550735725,2
2020-08-07,Lincoln Heights,4.5647917117734265,3
2020-08-07,Lomita,1.013175523977837,1
2020-08-07,Los Feliz,0.2637124100826988,0
2020-08-07,Lynwood,4.466089336440178,3
2020-08-07,Manhattan Beach,0.9159298094967956,1
2020-08-07,Mar Vista,0.7099780425887816,0
2020-08-07,Maywood,5.121587310400893,3
2020-08-07,Melrose,6.248037497641548,3
2020-08-07,Miracle Mile,0.8505965194283813,0
2020-08-07,Monrovia,1.9462853908914413,2
2020-08-07,Montebello,4.056063985116563,3
2020-08-07,Monterey Park,1.5215326095055821,1
2020-08-07,Mt. Washington,5.3674960421137206,3
2020-08-07,North Hills,4.26158048258134,3
2020-08-07,North Hollywood,7.455726037864854,3
2020-08-07,Northridge,2.8410166809025834,2
2020-08-07,Norwalk,3.4967107270134727,3
2020-08-07,Pacoima,6.9775905421482785,3
2020-08-07,Palmdale,5.6614054914992025,3
2020-08-07,Palms,1.048372976787503,1
2020-08-07,Panorama City,6.336034897690949,3
2020-08-07,Paramount,4.5622283594066,3
2020-08-07,Park La Brea,-0.0030871904686014923,0
2020-08-07,Pasadena,1.5165353135670172,1
2020-08-07,Pico Rivera,4.177659811806474,3
2020-08-07,Playa Vista,2.0882640255997513,2
2020-08-07,Pomona,5.87208505575444,3
